id,payout_id,receipt_id,amount_paise,status,merchant_id,created_at,updated_at
a6d4978d-2dfe-4bfa-bae3-41ca1b1b671b,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000086,1795600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T22:37:00+00:00,2026-08-04T22:37:00+00:00
bff3abc9-8674-4dc4-b953-f6dc98c94803,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000087,275900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-03T23:39:00+00:00,2026-08-03T23:39:00+00:00
41b9d6d8-14b9-4e08-8e68-783d1703b158,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000088,91400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T04:54:00+00:00,2026-08-05T04:54:00+00:00
c6c9f2f3-68de-4a58-bbb0-2920781919ca,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000089,1470500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T23:03:00+00:00,2026-08-04T23:03:00+00:00
81af3c84-dd76-40a7-b28c-645aeb38bd99,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000090,1556400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T15:33:00+00:00,2026-08-04T15:33:00+00:00
89eecc62-6aca-4a51-a2c1-5d201ae97522,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000091,627100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T03:19:00+00:00,2026-08-04T03:19:00+00:00
f7efafe9-1260-4ba6-8c76-6eabb9d0b614,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000092,935000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T02:11:00+00:00,2026-08-04T02:11:00+00:00
448434e9-edca-42a3-b59e-ae4ea04f3a4b,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000093,1634300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T06:08:00+00:00,2026-08-05T06:08:00+00:00
b1045782-6152-4fad-8ecb-bcd850448240,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000094,2445400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T11:40:00+00:00,2026-08-04T11:40:00+00:00
86c68941-0daa-4c37-a678-19281d0f63f6,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000095,854400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-06T11:04:00+00:00,2026-08-06T11:04:00+00:00
acffdff6-6eae-4da7-b5ad-704fd3887e09,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000096,1527100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-06T05:24:00+00:00,2026-08-06T05:24:00+00:00
c9c56131-6350-4b53-b9fd-bab29e74e0c1,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000097,2049900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T07:39:00+00:00,2026-08-04T07:39:00+00:00
373f436b-63a6-49d0-909e-169530f47bb8,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000098,144000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T09:49:00+00:00,2026-08-05T09:49:00+00:00
f8205f57-a074-4001-93d3-e713af46c33c,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000099,1647600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-06T08:09:00+00:00,2026-08-06T08:09:00+00:00
2b5aa08c-60d1-4694-b531-4cf7983dc464,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000100,896500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T11:04:00+00:00,2026-08-05T11:04:00+00:00
beeee589-6144-4c7c-b8cb-2e31d9768bac,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000101,2003400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T11:25:00+00:00,2026-08-04T11:25:00+00:00
507162c3-0927-42cc-aa01-19c1f636fcfa,eefff52d-118f-4b0c-8a6f-be6c2fcd3fea,rcpt_ord_000102,83200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T13:55:00+00:00,2026-08-04T13:55:00+00:00
898dd911-7feb-45f5-86c1-5b1c5a06c04f,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000103,2409500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T20:25:00+00:00,2026-08-05T20:25:00+00:00
7c6bbb7b-9a18-4937-a3b3-4f6c77e80513,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000104,837400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-04T20:19:00+00:00,2026-08-04T20:19:00+00:00
71150a57-8f58-4acb-802e-b0834d2025c2,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000105,2382500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T21:10:00+00:00,2026-08-05T21:10:00+00:00
e6f6cb32-ed72-4f64-997f-955105ae2094,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000106,106500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-07T02:46:00+00:00,2026-08-07T02:46:00+00:00
cf441384-8b05-4119-878f-10109b1b9929,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000107,1375100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T04:41:00+00:00,2026-08-05T04:41:00+00:00
10e7ad87-a3a6-4c89-b6dd-6d5f1e139f35,27beff02-48df-4db9-bd6d-18cbb248ef45,rcpt_ord_000108,2225600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-05T00:30:00+00:00,2026-08-05T00:30:00+00:00
